Datetime UTC,spread_eur,prob_gain,estimated_gain,spot_eur,spot_fc_eur,imb_eur,expected_cost_eur,v_max,optimal_plan
2024-11-02 00:00:00+00:00,4.1899999999999995,0.6614939461937861,1.950318868507528,-0.69,1.189070674013826,3.5,2.47919479867907,32034.002418,0.0
2024-11-02 01:00:00+00:00,6.7,0.6544521067178604,-0.0011711281558404664,-0.7,6.4221060263823375,6.0,6.4213395790935115,32034.002418,0.0
2024-11-02 02:00:00+00:00,6.83,0.6522972826272473,0.4586462292014219,-0.83,3.798394928848425,6.0,4.097568617843746,32034.002418,0.0
2024-11-02 03:00:00+00:00,6.7,0.5985597915426799,-1.5364581319769828,-0.7,-0.10507555709736016,6.0,-1.0247376162875583,32034.002418,0.0
2024-11-02 04:00:00+00:00,6.63,0.6140212112661001,2.0294375346697007,-0.63,-8.811660440416198,6.0,-7.56554274718942,32034.002418,0.0
2024-11-02 05:00:00+00:00,6.16,0.6163194728842519,3.1736062987565696,-0.16,-11.323224713307198,6.0,-9.367269352115407,24071.524302000027,-3.637978807091713e-12
2024-11-02 06:00:00+00:00,3.2,0.6135342756336872,2.4717164674897405,2.8,13.646691144623023,6.0,15.163173917076197,16127.736741999996,0.0
2024-11-02 07:00:00+00:00,0.0,0.6103916696427963,1.9653871275554704,5.1,14.017451601428343,5.1,15.217107531711386,8154.343984000002,0.0
2024-11-02 08:00:00+00:00,0.0,0.594478531147143,4.736540689185822,5.7,5.884696729005979,5.7,8.700468480631843,130.11946800000007,0.0
2024-11-02 09:00:00+00:00,1.5999999999999996,0.5789564727539797,3.2172412481308874,5.73,2.20495474066918,7.33,4.06759738568565,0.0,0.0
2024-11-02 17:00:00+00:00,0.0,0.7193358856482106,10.60816347865217,25.12,24.476236130634135,25.12,32.107068801651394,109.468738,0.0
2024-11-02 18:00:00+00:00,0.0,0.7097666619827141,10.996092657860922,13.31,18.460190714896353,13.31,26.26485069551893,6512.836404000005,0.0
2024-11-02 19:00:00+00:00,2.4699999999999998,0.7035800294729542,9.970622792257792,6.03,11.070475575251518,8.5,18.085606653291965,12920.748868000002,0.0
2024-11-02 20:00:00+00:00,6.79,0.6982159533509442,7.657917919613414,3.21,12.455209754870758,10.0,17.802090215796916,19352.51283599999,0.0
2024-11-02 21:00:00+00:00,17.61,0.6978336984562654,5.903726941779929,2.39,6.013702719568907,20.0,10.133522326027093,25758.432472000004,0.0
2024-11-02 22:00:00+00:00,14.66,0.6740698401614382,2.149014123673722,2.34,5.297735719626199,17.0,6.746321326475618,32034.002418,0.0
